Query, Refcode,DIST1 
3,5UYGQTJ,1.871
3,12TCO0B,1.818
3,S9OIPHI,1.799
3,DY99XRN,1.870
3,50S3L7C,1.835
3,Z59TOSR,1.820
3,U3CZKHN,2.130
3,2ISG7IW,2.243
3,4VKNXYC,2.128
3,PGTNYQQ,2.182
3,SGUS7MM,2.329
3,5SLSI93,2.325
3,J40Q48Y,2.134
3,IWU1YVI,2.089
3,WJMY7N2,2.157
3,BGEZHC8,2.116
3,XFM0FEW,1.879
3,VOS26QF,1.892
3,857DY6N,1.955
3,4JQXE7U,1.903
3,7S9CEDO,2.183
3,IEFUV9T,1.834
3,MBK2N53,2.195
3,QAH065X,1.905
3,7PY8O9F,2.114
3,5YAMY0N,1.910
3,4GS5CDI,2.124
3,HQUK51A,2.242
3,F4T699J,2.148
3,R8FKA8J,2.109
3,MGTIUA5,2.248
3,C3AFH1L,2.205
3,9QQF7GT,2.143
3,KPATQPT,2.069
3,H5V7WTY,2.071
3,GY6AC98,2.128
3,2PMFO3M,2.155
3,GZTMYD1,2.116
3,77O03K6,2.272
3,FJE02OU,2.089
3,V7XLRWL,2.077
3,SQZZBJ1,2.215
3,FEOWBVY,2.252
3,R202BHX,2.140
3,09DG3Y4,2.191
3,8UY0YXQ,2.153
3,1UW306U,2.069
3,CT5JFZN,2.136
3,620OC91,2.171
3,Z0IDA8T,2.178
3,8NW8WAM,1.988
3,87TEQ9U,2.348
3,UYPJJFQ,1.896
3,BJ10FU7,2.079
3,7TKYL88,1.938
3,WUDXQCZ,2.161
3,3INGBG0,2.185
3,G70PNZP,2.153
3,5D5W4F5,2.188
3,2RHKK6E,2.377
3,1UJV5S2,2.118
3,HFSMOL0,2.132
3,KNVL5P8,2.155
3,QNPSNNY,2.218
3,L5OKG5O,2.201
3,ZM1PEYN,2.162
3,504BVTC,2.495
3,WFLBEHO,2.161
3,OLS7J7U,2.033
3,2FWW4EB,2.162
3,UZ5IZZX,2.206
3,7LERE9X,2.140
3,VT19MVF,2.249
3,NCUXEJA,2.173
3,9FR0YS7,2.137
3,UP2Y3MP,1.821
3,J6A0GUT,1.879
3,EGT5Z1M,2.178
3,53Y209K,2.089
3,MDSAVFE,2.180
3,D56L425,2.135
3,HWB9FWD,2.234
3,1BWC68Y,2.197
3,T7OFO40,1.921
3,7SUKDN1,1.919
3,7ZEXQFM,1.936
3,DOFANS7,1.891
3,OPBW87Y,2.133
3,IKC5L9Q,2.219
3,UT47RUJ,1.983
3,GNT99VL,1.859
3,0LVRCW3,1.963
3,MWT1L8S,2.106
3,GU8YSKC,2.017
3,MH7MRUE,2.007
3,I5KEO0Y,2.016
3,6F6RXBL,1.952
3,SGU8S05,1.814
3,9NIS6W9,1.859
3,L9AM7ID,1.831
3,SC74ABN,1.901
3,RUXL86B,2.028
3,UFKAHC5,1.932
3,A11QZFM,2.133
3,2JI5MCM,2.153
3,6GTZXAK,1.952
3,8SZRY8W,1.842
3,HE9JMBV,2.241
3,MH31A1G,1.958
3,0UQTUMC,2.035
3,SX06N6W,2.065
3,UWFRMEA,1.951
3,MTKXV6B,2.091
3,N2G8Q88,2.142
3,MOME7H4,2.241
3,VEFW6UI,2.280
3,OS7CRA4,2.227
3,4L0I6HF,1.929
3,FSC1PKK,1.855
3,JEGJBLM,2.194
3,BZBY9AC,1.981
3,HPDQD9E,1.968
3,H1BK0MD,2.170
3,Z4DL2JW,1.941
3,JQCW2VB,1.973
3,W0XK55P,1.836
3,BJHCOUB,1.968
3,JKVC6FA,1.796
3,7PAXOJS,1.824
3,HUB1N23,2.205
3,78ICGBU,1.960
3,GJ98NHW,1.909
3,9NZS0AO,1.891
3,DKLRS2I,1.980
3,PDAGKCI,2.199
3,42G4KXJ,1.818
3,22QNUZN,1.877
3,HE3OFQV,2.247
3,VU9WFFU,1.957
3,90342UU,1.852
3,1YVZ0QP,1.862
3,PSHRJUZ,2.257
3,HV6WQP5,1.914
3,WITXJBR,1.920
3,JXLXZRT,1.947
3,9JMV1FQ,2.150
3,YVR9OY6,2.188
3,KOYBEKB,2.145
3,FX4IT94,2.259
3,LLVIJUT,2.192
3,RHBJFSG,2.159
3,PTQP4U5,2.210
3,N4G4P54,2.267
3,PLME25L,2.156
3,7T664NT,2.186
3,O8XAOA3,2.246
3,J8K7XJ1,1.850
3,F1GTAXZ,1.861
3,UOFB1ER,1.882
3,FMO90IN,1.916
3,5V0FHQQ,1.943
3,6S65S7A,1.955
3,A4GM441,1.939
3,K4CB5QW,1.914
3,RLRD3RC,2.120
3,FSKSAS7,2.197
3,NGG5RKI,2.254
3,72KMTAC,2.182
3,G1YLV41,2.129
3,RMPA57H,1.877
3,7ICLFR0,1.848
3,VCDYWB7,1.963
3,0B3JPAR,1.901
3,0QPC7NM,2.173
3,26CT4AM,2.175
3,Y0XMVVS,2.150
3,8LKBRWG,2.212
3,H7K0KPH,2.209
3,Z4OKK90,1.894
3,GRKVVN9,1.816
3,QRK8S10,1.901
3,E70XDCV,1.967
3,20300JS,2.188
3,RZSSU32,2.202
3,H044EJ7,2.227
3,4SLUT3O,2.170
3,SP761HU,2.156
3,794A8AS,2.196
3,MCHHZ7C,2.261
3,CPLZ1PU,1.978
3,GDTRX7F,1.858
3,PK6M6OQ,1.903
3,D4V02K9,2.344
3,5GV8J4Y,2.217
3,7AWKUSB,2.205
3,EYXYE57,2.275
3,4A65BX8,2.358
3,FL48T7O,2.143
3,P27HDDA,1.908
3,VGAC0UY,1.869
3,T8NURKJ,2.175
3,G1J0PRF,1.961
3,QCKPWW5,1.935
3,ER1H3T7,2.254
3,809BDLD,1.855
3,9WZ0KLA,1.931
3,M2HQD8S,1.972
3,9XL1A09,2.139
3,DKXKUAQ,1.961
3,21E0TN1,2.208
3,DRBDVK2,2.044
3,0M2IRMX,2.015
3,CG8NEMZ,2.119
3,SSX1HRN,2.094
3,R6XCLYL,2.043
3,4SPLTCK,2.071
3,R663J8F,2.119
3,DNWB28S,2.137
3,1MZX6TK,2.138
3,OHPLBD5,2.079
3,N3TIR8A,1.897
3,36HLCMK,1.858
3,A94WQMS,2.210
3,MLR6Q93,2.119
3,EI5WT01,2.013
3,ZBZLCXZ,2.155
3,HGOESK3,2.010
3,SFMU9VO,2.036
3,QC7PT88,2.122
3,NN3WM32,2.116
3,HU18T5Y,2.115
3,HSPKFAX,2.170
3,S7F2LTV,2.221
3,69WVKB0,2.195
3,KQ9V0H1,1.735
3,SOMBX24,1.657
3,EUPCSEI,2.112
3,0TDABO7,2.142
3,C088FO9,2.192
3,LGL6QJ6,2.149
3,BELV2YR,1.803
3,YN6FID6,2.028
3,LIDAHKE,1.846
3,3E4UNYT,2.052
3,VQPG1HE,2.106
3,L1OIZU8,2.157
3,F778BQB,2.235
3,LYX4P13,2.171
3,1L2EULC,2.197
3,HPRHO6W,2.149
3,0DZUL0I,2.168
3,4C8EFCM,2.101
3,LGMGDPK,2.058
3,C2PLEFJ,1.986
3,EWLBEPD,1.956
3,4FRODVG,2.020
3,71Y63UC,2.073
3,P40NICT,2.206
3,RAOILK8,2.128
3,4306K5M,2.102
3,0M90NNJ,2.290
3,MOYIF9Z,2.161
3,QUFVMZD,2.055
3,Q4NK81K,2.115
3,EPQ43SA,2.135
3,P8E0DHS,2.246
3,Y5TNVWX,2.105
3,0OH638D,2.106
3,8NHVYAI,1.909
3,2QTQEA6,1.952
3,D4WK83X,2.165
3,2SBDGEY,2.163
3,AA7DUQC,2.231
3,ZDBMF2L,2.210
3,I3WJQN1,2.121
3,6RD92KM,2.141
3,RC9OMND,2.242
3,G6A202V,2.095
3,8VGCH17,1.835
3,YLICS0U,1.864
3,2JEMN80,1.936
3,EZG8Y2G,1.907
3,QCMSH6V,2.253
3,1RB3EEY,2.168
3,HV0DACI,2.090
3,1V95HOX,2.200
3,CY3ZTQP,2.180
3,07SHXY1,2.106
3,4NZIDCP,2.234
3,ZC434L1,2.146
3,DBVRGIV,2.161
3,T7JA8D5,2.171
3,SFOA28N,2.114
3,2IG46Q4,2.128
3,EU80PH7,2.202
3,VMSUIMT,2.219
3,VBBOMPZ,2.140
3,6X90WEF,2.196
3,TI1787G,2.229
3,F62VU6G,2.083
3,8U7IXO8,2.127
3,X279PRI,2.039
3,GCQMSL4,2.205
3,NJD26UB,2.168
3,U1B15FL,1.916
3,JPNZRJY,1.940
3,B3VPTAY,2.354
3,3TRX0DX,2.484
3,YX7D7N3,2.301
3,9E0S0YF,2.199
3,HQ23L52,2.014
3,Q4W1A63,2.129
3,GOA70B3,2.241
3,TNWOQBO,2.268
3,SZ39DOY,2.220
3,B98TFQR,2.154
3,W1RFOOV,2.134
3,QDISZ7V,2.111
3,54OAN72,2.043
3,SSCQ0HL,2.028
3,XLMUC8E,2.280
3,HEOCYTI,2.211
3,HGRVAFP,1.935
3,NG1X3YG,1.874
3,WN7LCJS,1.939
3,9MIX4GO,1.854
3,ZL3JQR8,1.947
3,OSXIS8C,1.957
3,RJSI8FQ,1.913
3,5OQDJPM,1.917
3,RS7Q4NE,2.212
3,CWOIUDT,2.191
3,QA1V0SS,2.111
3,KNSUPRH,2.125
3,D3QPPV7,2.161
3,JSV5CGR,2.083
3,NWOH6FY,2.189
3,JN9II7M,2.078
3,EYZ22XQ,2.193
3,AA62U8Y,2.100
3,Q4MURZT,2.136
3,BPQ2H7F,2.107
3,PZY5AD9,2.151
3,97AK921,2.266
3,GNS1J5U,2.145
3,VFTR9RC,2.134
3,EW5QE8I,2.121
3,VFJLJ9M,2.108
3,ZXBKO6G,2.315
3,0NWEEQR,2.224
3,GKNVKG5,2.116
3,EKOK0YL,2.088
3,H4O3UKI,2.117
3,3YFF2IZ,2.113
3,271AR5M,2.264
3,Y97Y3O4,2.333
3,V9JLRAF,2.337
3,P26W0UM,2.136
3,DGYK6LJ,2.170
3,A3RRX91,2.213
3,RUF1TU0,2.163
3,P8RSY88,2.238
3,QRHF74R,2.415
3,UX1JKSM,2.088
3,XJFUN7R,2.211
3,SCAQ9R7,2.150
3,E5AHIPE,2.168
3,W9V7JOK,2.137
3,IQHUBLX,2.320
3,VORJCHY,2.363
3,HFLVS6Q,2.234
3,QQSISK4,2.257
3,BGAV5WR,2.184
3,LWB8XX5,2.193
3,8X0I6FS,2.232
3,MSKJ7EP,2.213
3,847YFKX,2.231
3,PK881VS,2.156
3,NF0USLL,2.479
3,GNTKNWC,2.173
3,68PZCO8,2.080
3,7QOMIWF,2.166
3,CWLV6UB,2.284
3,E7L4LUM,2.276
3,PFIFL34,2.320
3,Q5E1P3Z,2.256
3,3BN26RE,2.000
3,C1DQQXU,2.187
3,JRSZW77,2.277
3,7BEFKDI,2.192
3,2B4MOVG,2.282
3,82RWM5B,2.223
3,YS2CL7X,2.243
3,MDM1F0P,2.227
3,67Y971P,2.185
3,U94ZNNR,2.173
3,ZJ896G4,2.252
3,SNWJ7GF,1.955
3,7KQE2OJ,2.271
3,STF8JFR,1.896
3,3V3N2S4,1.978
3,ZMYON9H,1.962
3,O5V91RH,2.244
3,QQAI1EO,1.883
3,H9PKC1E,1.877
3,Q468BNX,2.380
3,Z3XL5IT,2.106
3,DRNC71C,1.933
3,RT37O9V,1.985
3,9PBDJY8,2.130
3,IMESYRY,2.357
3,GK9CBBM,2.152
3,Z8ZQOAC,2.254
3,23MW5NS,2.115
3,XCEGLA0,2.079
3,RNFFRG3,1.919
3,OKX2RBJ,2.026
3,E65N63X,2.095
3,R8MZM3E,2.214
3,Y4W8DUA,1.836
3,2VP21DC,1.957
3,5W5TBSF,1.909
3,0X3QA83,2.226
3,1KYYKFO,1.911
3,P7SN759,1.999
3,87F3HZM,1.927
3,JWH6AZJ,2.239
3,TTOHRV0,1.880
3,7DPIYX4,1.875
3,5157Z55,2.387
3,J84KJT9,2.158
3,31A3DNC,2.005
3,3T5QWHW,1.993
3,LZJCNSE,2.107
3,C6J8YMJ,2.367
3,6W9EXFH,2.210
3,KNFC9IT,2.179
3,4012XAW,2.111
3,TQGXKI8,2.103
3,FXV84IP,1.847
3,ILIL0TK,1.986
3,EIBY2AC,2.166
3,SWYZ78R,2.207
3,HZ9UXZZ,1.854
3,WKIHM6B,1.934
3,7WJ3X0E,1.867
3,TNXU349,1.884
3,IFHBQ36,2.106
3,88Q7QVK,2.096
3,BKNP609,1.832
3,1XT3J2F,1.829
3,SQL1HOY,2.155
3,O2NWO17,2.089
3,BHHDF1G,2.036
3,15DFCTI,2.065
3,B91TWOX,1.924
3,EWJM5LM,1.866
3,CAF648R,2.162
3,U18PMTF,2.071
3,1V4YA9I,2.183
3,9VBT3QK,2.198
3,9WDULIU,2.151
3,TOQM1H4,2.326
3,VCYBG2K,2.088
3,13TOIAW,2.000
3,Z7SRX65,2.090
3,OUYIZF2,2.090
3,15V5KH3,2.123
3,EGZOTRN,2.104
3,OW1HXVI,2.118
3,BWU4GCC,2.083
3,5I31G0L,2.060
3,C6XO4ET,2.078
3,J64EDQL,2.032
3,I24K42V,2.188
3,9QVHOO2,2.296
3,NHZZM9O,2.361
3,CTK9KO3,2.283
3,NW9TXO8,2.242
3,Q78SFC0,2.155
3,6MQUHN4,2.054
3,Q67BK7D,2.363
3,3QL1ZLS,2.360
3,9HK9CKU,1.891
3,TLYF2JP,2.021
3,G1BTX7C,2.058
3,Z4ORV4O,2.124
3,CVURHON,2.183
3,FBFQLD0,1.782
3,1D53MAF,1.931
3,U4G9UY2,2.150
3,58TAORJ,1.965
3,YUADH0K,2.057
3,HYGCA5J,2.128
3,GJ2E5WP,2.176
3,X5JFG3V,2.179
3,WVWH319,2.103
3,7RYEA6J,2.191
3,9AMJMU5,2.114
3,7BBVBRX,2.136
3,ITUBPYU,2.217
3,HARK2A2,2.153
3,N751RT0,2.225
3,IZ43BM6,2.139
3,FTVUJ00,2.105
3,ABEF39Y,2.105
3,2YJ69VD,2.106
3,ZTCCYXU,2.131
3,14O00PO,2.144
3,FX1TSJD,2.091
3,I16W3MJ,2.443
3,88I69XJ,2.086
3,W4QT5JI,2.090
3,MBN8394,2.119
3,BLFSI12,2.236
3,E3C5R9K,1.985
3,UAVPCFS,2.063
3,RZ8Q0S6,2.069
3,AZE52WN,2.089
3,KOAVQ7G,2.164
3,JJGLDFE,2.237
3,ND881B8,2.182
3,R7N2JLI,2.154
3,I6LDKHZ,2.157
3,OBYB05N,2.187
3,WI68G9U,2.155
3,YNVMGUT,2.292
3,XVXAVJE,2.254
3,D3IAP4P,2.065
3,ED3Y90U,2.129
3,NPZJR6X,2.089
3,9QZDEWA,2.055
3,OTW2A3P,2.268
3,VJYEWSF,2.392
3,E0Q8EEX,2.061
3,FZOSMHY,2.113
3,Q4M2WA9,2.094
3,ODRCM1T,2.229
3,UYNNKMU,2.340
3,MS0UGSL,2.393
3,CTRO01P,2.154
3,3XW6XLB,2.102
3,RRNNUZ6,2.128
3,BVDLGH3,2.240
3,1LQG982,2.241
3,TCPGTTD,2.263
3,GCXEDH8,2.123
3,RXHTBM4,2.132
3,YU0DJTK,1.838
3,YP2YGQX,1.801
3,VKBALWQ,1.903
3,ZPZAQGD,1.958
3,U5W0TFD,1.955
3,7UWZNUL,1.973
3,2H3ULFZ,1.964
3,8GSPUDK,1.881
3,M8JZNPW,2.246
3,PC1TDWD,2.157
3,9BKG9QQ,1.814
3,BLA3VYB,1.889
3,NI1ACVG,1.892
3,QDPQL2R,1.984
3,NVHYKK6,2.143
3,WXNJ0HR,2.106
3,LBSGX55,1.850
3,RDFYDP8,1.952
3,RFVSB6A,1.913
3,VKTXO6B,1.924
3,RWKQD6L,2.158
3,XZYE3L1,2.204
3,UEVX1M7,1.957
3,L2JY1XG,1.846
3,SE1D1QS,1.852
3,Y1K99O8,1.859
3,UXFUMYH,1.837
3,ULYDT0W,1.922
3,5Z1CUD1,1.985
3,GJ4U48M,1.923
3,9A79TWP,1.923
3,Q6AP0L6,1.979
3,G0LAYFX,2.199
3,LE1QB0U,2.134
3,RIKCB5E,1.927
3,IY3ZPU6,1.888
3,1ON7T3B,1.920
3,DBJED8X,1.938
3,D3CM9CD,2.227
3,NK5X1N8,2.142
3,1QU9ZPB,1.873
3,DQYOCBM,1.936
3,75RION5,1.974
3,8T0ZH2S,1.896
3,UGCSAKU,2.135
3,5PYT4W1,2.144
3,L88XC0Y,1.874
3,4IC2PUH,1.933
3,AH0695Y,2.095
3,PCOBEKI,2.102
3,J1MFA2G,2.125
3,74LMZ1G,2.263
3,HM7G0KT,2.172
3,9XYWCON,2.143
3,SU83KLD,2.219
3,2P5FC96,2.226
3,NIMND1V,2.218
3,GHYDOHA,2.155
3,UBF5BWR,2.184
3,28U99QX,2.306
3,5VHBCZZ,2.199
3,LK3QXMC,2.247
3,8F9VBJY,2.133
3,LKNVG3Y,2.072
3,0R7G94K,2.153
3,TASUOUD,2.202
3,D85FST4,2.259
3,IE58RMD,2.296
3,IA3YRK9,2.124
3,D14G9B3,2.151
3,3MJJSX8,2.076
3,RMQG4G7,2.162
3,CZH5JQJ,2.260
3,R6BTYE2,2.159
3,2IGZWNP,2.227
3,UC32QJB,2.125
3,2FDHINF,2.166
3,3JKDFQ0,1.939
3,3YLL1RC,1.919
3,67CVTAG,2.220
3,BIOY4EI,2.184
3,R30MMWN,1.986
3,QJODHI8,1.927
3,R2MXTGA,1.898
3,958JBGR,1.844
3,SX8BU6H,2.266
3,3IS8WXR,1.984
3,0ZG38ZY,2.233
3,7ASRARJ,1.971
3,OMR1P7S,2.190
3,FJGPVNZ,2.274
3,8D9HUH5,2.121
3,NJLVXQ2,1.990
3,L18V8W3,2.172
3,181Z1WL,2.254
3,IF1OIJ7,2.143
3,KCFZD5X,2.250
3,U109JTF,2.131
3,NILK5RL,2.209
3,H0VBA57,2.203
3,AN4XDGI,2.211
3,O4UBPK5,2.220
3,RK8C82Z,2.264
3,KYCQ0UG,2.135
3,1GE61FO,2.147
3,JMGU4UL,2.156
3,EAN54F7,2.152
3,6Z7WVDO,2.126
3,ESKNYSR,2.274
3,LCTER8T,2.095
3,0ZI6S0H,2.238
3,SZ3UFD5,2.080
3,U8L8PUQ,2.200
3,7ZSZTV1,1.904
3,1MI9FSP,1.887
3,N5LDFMQ,2.213
3,EYL59YL,2.225
3,MTQM4M5,1.989
3,TEXJ7DX,1.935
3,X8GQR0X,1.913
3,51SV2ZV,1.878
3,IBE6XIJ,2.214
3,S3GXTVM,2.212
3,UYTGBTS,1.964
3,QGAJTUO,1.924
3,G8BFVTC,2.218
3,8Z3OWGL,2.228
3,TEL8EVV,2.176
3,MY5ZBCW,2.169
3,TKWPNJB,2.155
3,WRHOBTK,2.173
3,JYRG4NQ,2.242
3,DXYHOXU,2.247
3,CKC9EEC,2.230
3,ID7Z9CC,2.187
3,8SA7C73,2.142
3,EMOAG83,2.178
3,F9N9FND,2.233
3,OFEI9IL,2.311
3,0MLRHC9,2.207
3,75ALVSC,2.196
3,POSUV5F,2.131
3,TN0KXB1,2.187
3,SN3Y5Y9,2.151
3,IC0D03Y,2.305
3,CN349QR,2.144
3,JQ07U38,2.147
3,LQEEQDW,2.107
3,ICRJG3S,2.163
3,GC8HU6K,2.231
3,DUW9LPB,2.225
3,XSLOT6X,2.178
3,V36XRDX,2.139
3,72CG26D,2.154
3,EV94ANG,2.209
3,4KK96JC,2.248
3,YTTSDMA,2.212
3,D9DXFCR,2.148
3,7QLJ4NL,2.162
3,C74PT4O,2.132
3,TPCR3CZ,2.217
3,WXJCMPQ,2.223
3,NMLD09C,2.102
3,FS2XSSK,2.207
3,VBGFJQH,2.450
3,G5N5IR6,2.127
3,MSP9H6S,2.088
3,2W2VUO1,2.257
3,EL2N8B6,2.445
3,T7Y5A6A,2.135
3,AM18P2F,2.088
3,THJLY1I,2.092
3,35BQC6Q,2.223
3,JLUPTAE,2.042
3,XXBKO8S,2.354
3,4SL28CI,2.254
3,EEVBKY5,2.194
3,ZS0UT4H,2.185
3,0C1LZ6H,2.209
3,24PAJ3H,2.196
3,PSVF1E0,1.771
3,K3MC647,1.824
3,OPVFWWV,1.943
3,934O6P9,1.958
3,3IODTDA,1.769
3,8PNW97B,1.778
3,CHJC92U,1.922
3,X1VBIYC,1.948
3,Z9WX5GX,2.201
3,13BVIS6,1.834
3,PWXZQNY,1.888
3,RN1HHL8,2.290
3,EGZY3B5,2.054
3,XNHN4SZ,1.920
3,29CBUFB,1.888
3,D186F1Z,2.290
3,JOUJAH0,2.123
3,EA4VIM6,2.290
3,KYA44KH,1.827
3,XBXU5U1,1.876
3,RYC6XSK,1.901
3,YQN88DN,2.409
3,8XQ7432,1.899
3,3PR7FY6,2.249
3,EQ5ATHL,1.896
3,ZF8599X,2.449
3,MDRJR6U,1.866
3,BIKK7JV,2.132
3,2FNDX44,2.128
3,TGDY9G7,2.150
3,8SQMCA1,2.197
3,FWM1ILL,2.082
3,ME4ZOLP,2.132
3,TVM3N2J,2.110
3,F5OWGXH,2.085
3,A68FJCR,2.084
3,GUT6MWA,2.124
3,BT8OBW7,2.113
3,PDT3U44,2.123
3,HV9LWKZ,1.834
3,ARSA918,2.111
3,FB9THXQ,1.931
3,1DX9MNQ,2.296
3,C3MY2G6,2.165
3,K2J2I6L,2.222
3,TG91HFE,2.359
3,MZHLYAD,2.164
3,WD4T6CO,2.297
3,KAKT9N8,2.162
3,V1VL4HA,2.143
3,RRIWRUT,2.118
3,6FBLHQH,2.096
3,EHKM5YC,2.225
3,DJOY00Z,2.327
3,3G95IGA,2.106
3,9TBNF6J,2.099
3,YCK9LNV,2.090
3,ZV7FS48,2.100
3,8XQZ2QC,2.266
3,8D0GEM3,2.061
3,PZBTOJM,2.178
3,UXUGES7,2.135
3,36LGVML,2.201
3,OF9BTR4,2.139
3,P21XMYK,1.893
3,60EADHD,1.887
3,VD16CEK,2.168
3,E13FHS3,2.209
3,RF3XNU4,2.134
3,XVD404Q,1.874
3,ANLJ739,1.914
3,A11WTSS,2.029
3,C3KAJ1C,2.003
3,IX30OLA,2.197
3,9GYVKEO,1.917
3,XUI691G,1.972
3,I9IK8Z7,1.855
3,NW8DM7L,2.276
3,8MBA6NE,2.021
3,ZKVKCUE,1.948
3,EBIDIBW,1.822
3,25YZ00B,2.248
3,6RGJU9I,1.879
3,QGNUOFY,2.024
3,FFL2FNM,1.875
3,GYO86JJ,2.152
3,LD3C04C,1.985
3,3QLEK6U,1.951
3,ASB3PEM,1.839
3,P7ZYG5H,2.304
3,EGPSUD6,1.925
3,N5Q4GH2,1.971
3,7H66IW2,1.799
3,LLT64VU,2.250
3,5H86TLV,1.978
3,D08WI1C,1.916
3,B3VA7CX,1.901
3,SJHCP7W,2.235
3,CNRMC7Q,1.995
3,F9V89AH,1.878
3,X7LQYRX,1.901
3,EJXOPZW,2.189
3,RHVXJA9,1.981
3,0K2IJS5,1.967
3,H26F8D4,1.924
3,VM6Y0LF,2.253
3,RIVTRC5,1.963
3,OBRQH4N,1.967
3,YC8G77K,1.813
3,L4FB89P,2.270
3,4RPHUOG,1.925
3,Q00SVK9,1.970
3,OYYBDVL,1.881
3,C4WIN24,2.272
3,I53DW94,1.876
3,J2TAFOC,1.919
3,LCDCOIM,1.933
3,0WL8LBF,2.314
3,KVINA5U,1.993
3,A72J35E,1.966
3,DVZJ9YJ,1.895
3,03QPLV8,2.266
3,QYKED89,1.897
3,8ISUT2M,1.946
3,5OF31V8,1.840
3,2OHCHSR,2.292
3,PTCP67N,1.925
3,NHI1H9F,1.892
3,EQ24OC0,1.929
3,3QHDLZD,2.224
3,0YPWNQI,1.948
3,DVMC6AE,1.961
3,IGRS1ZB,1.804
3,VIB9X26,2.234
3,TCG7ASE,1.957
3,8QR0SUR,1.895
3,MDWH18N,1.863
3,EBUNHGQ,2.214
3,YUOANYM,1.929
3,TAWO7BJ,1.967
3,03MTT58,1.912
3,0T0FR7Q,2.214
3,25PSGX3,1.969
3,TI6QS26,1.938
3,OCWWDGL,1.869
3,NU2X1T2,2.275
3,HT0WXYF,1.977
3,0GUF1UK,1.935
3,ENB41RB,1.855
3,IO9NQYJ,2.267
3,YMCLISB,1.989
3,6PZ1QRK,1.961
3,YN9DXV9,1.882
3,0PX73EF,2.249
3,942N4RB,1.927
3,BTUC6TN,1.929
3,WOXJXV2,1.877
3,T1DM4ZB,2.204
3,A851E4Z,1.886
3,VWZUG4N,1.897
3,2WJOY4I,1.932
3,TCR6P2F,2.260
3,12TZWXZ,1.862
3,80B1WBZ,2.227
3,6ZRFT09,1.950
3,9W5XTPJ,1.848
3,WXUXZL8,2.242
3,QS6I0RS,1.999
3,PIFBZ7U,2.193
3,V7FAZ9B,2.324
3,V3IICWN,2.156
3,RYU45XT,2.105
3,08399DH,2.055
3,KH06ECP,2.216
3,O453Y0Z,2.259
3,7IFPM7M,2.129
3,U435GME,2.164
3,BTUJ2NB,2.081
3,F7MLAOE,2.005
3,EP5VEQF,2.169
3,G0I1IO7,2.283
3,3HL8KOD,2.196
3,285SAKG,2.087
3,G52QX6J,2.145
3,L9KNUOX,2.095
3,CY8J8YV,2.135
3,TRK7NPM,2.046
3,P94EIFV,1.989
3,4L93AB9,1.843
3,2JNFSL2,1.911
3,N182RTQ,1.922
3,JKOLGLG,2.041
3,1NX4IAY,2.088
3,3T50MJD,2.023
3,J0HSHFA,2.004
3,P085UUD,1.989
3,0QYBWAV,1.841
3,ZVGRXSM,1.878
3,WH38ELH,2.057
3,4TVU9QT,2.061
3,N4PQNRV,1.814
3,VJ9KTH2,2.175
3,DM2LTST,2.137
3,NAHPO5V,2.205
3,WSI79RI,2.158
3,TA0GHMV,2.174
3,X384TX8,2.197
3,A6M3X49,1.919
3,2PLD69U,1.937
3,NEK6L6L,1.906
3,OGX24E6,1.847
3,BIU9ZR5,1.937
3,8Y95ZBU,1.819
3,H6GJTKT,1.916
3,2GONATU,1.908
3,ZSSV8QO,1.865
3,VQSEGWB,1.891
3,ZUDSJM8,2.158
3,6D95P5T,2.165
3,I05YJG6,2.215
3,YQAXS28,2.171
3,VXU4U8Z,2.200
3,K372WHQ,2.174
3,87K8OFP,1.874
3,U84FIYB,1.865
3,9GWJCAE,1.904
3,EOMW1OD,1.920
3,L1J3SDI,2.260
3,HD637GP,2.261
3,2C9BLTP,2.298
3,T33SWJ8,2.331
3,C6MH0WZ,2.253
3,2DBQO2G,2.203
3,EGRAW40,2.152
3,0EPYYI0,2.135
3,FELKX0E,2.116
3,MIOKNIH,2.115
3,8B6DHTJ,2.088
3,7MS4Q5I,2.111
3,GQSEU9H,2.330
3,ZFXWJRP,2.127
3,8JJHI6L,2.156
3,Q1KG224,2.283
3,5VS6WRD,2.122
3,PUGDTRL,2.185
3,VGM2A3T,1.825
3,MUO89ML,2.017
3,8CGLVZ4,2.078
3,DXU8T8B,1.971
3,0PXNLQH,2.110
3,CL1NLBZ,2.120
3,X0Q2KUT,2.138
3,FL52A9X,2.022
3,C6CQNWB,1.820
3,DI3E5BS,2.123
3,NMLKVQ7,1.978
3,20Q1Y1Q,2.007
3,ZHMUGH6,2.069
3,440MMY4,2.138
3,MFWBQPH,2.200
3,CB64XN6,2.122
3,4ZCCANA,2.276
3,ZCW90P9,2.298
3,B5INZGH,2.310
3,G4I9UJF,2.334
3,LB82L2B,2.236
3,7XYRHYL,2.274
3,QJ166OS,2.237
3,NIOPZIC,2.180
3,7MR87CI,2.131
3,YBRYRXT,2.177
3,Q9DXHXC,2.195
3,FOR766V,2.203
3,DY3SS80,2.036
3,D7ORYEQ,2.157
3,OGQYTSR,2.076
3,N0U8JTH,2.038
3,1CWJGN4,2.139
3,7RNRLSZ,2.093
3,SCF1MX0,2.155
3,D72QZUN,2.158
3,MHW8PWF,2.088
3,S3GMH7A,2.125
3,4BMPRS9,2.077
3,SAY1TP8,2.071
3,OQUBFJ5,2.277
3,0ROKGLJ,2.310
3,OWPQGHD,2.210
