680.00,0.01318
681.00,0.01245
682.00,0.01172
683.00,0.01123
684.00,0.01074
685.00,0.01013
686.00,0.00964
687.00,0.00928
688.00,0.00891
689.00,0.00854
690.00,0.00818
691.00,0.00781
692.00,0.00757
693.00,0.00720
694.00,0.00696
695.00,0.00671
696.00,0.00647
697.00,0.00635
698.00,0.00623
699.00,0.00598
700.00,0.00586
701.00,0.00562
702.00,0.00549
703.00,0.00537
704.00,0.00537
705.00,0.00525
706.00,0.00513
707.00,0.00500
708.00,0.00488
709.00,0.00488
710.00,0.00488
711.00,0.00488
712.00,0.00476
713.00,0.00476
714.00,0.00476
715.00,0.00476
716.00,0.00464
717.00,0.00464
718.00,0.00464
719.00,0.00464
720.00,0.00464
721.00,0.00464
722.00,0.00464
723.00,0.00464
724.00,0.00464
725.00,0.00464
726.00,0.00464
727.00,0.00464
728.00,0.00464
729.00,0.00464
730.00,0.00464
731.00,0.00476
732.00,0.00464
733.00,0.00464
734.00,0.00464
735.00,0.00464
736.00,0.00464
737.00,0.00464
738.00,0.00464
739.00,0.00464
740.00,0.00464
741.00,0.00464
742.00,0.00464
743.00,0.00464
744.00,0.00464
745.00,0.00464
746.00,0.00464
747.00,0.00464
748.00,0.00464
749.00,0.00464
750.00,0.00464
751.00,0.00464
752.00,0.00464
753.00,0.00464
754.00,0.00464
755.00,0.00464
756.00,0.00464
757.00,0.00464
758.00,0.00464
759.00,0.00476
760.00,0.00464
761.00,0.00464
762.00,0.00464
763.00,0.00464
764.00,0.00464
765.00,0.00464
766.00,0.00464
767.00,0.00464
768.00,0.00464
769.00,0.00464
770.00,0.00464
771.00,0.00464
772.00,0.00464
773.00,0.00464
774.00,0.00464
775.00,0.00464
776.00,0.00464
777.00,0.00464
778.00,0.00464
779.00,0.00464
780.00,0.00464
781.00,0.00464
782.00,0.00464
783.00,0.00464
784.00,0.00464
785.00,0.00464
786.00,0.00464
787.00,0.00476
788.00,0.00476
789.00,0.00476
790.00,0.00476
791.00,0.00476
792.00,0.00476
793.00,0.00476
794.00,0.00476
795.00,0.00476
796.00,0.00476
797.00,0.00476
798.00,0.00476
799.00,0.00476
800.00,0.00476
801.00,0.00476
802.00,0.00476
803.00,0.00476
804.00,0.00476
805.00,0.00476
806.00,0.00476
807.00,0.00476
808.00,0.00476
809.00,0.00476
810.00,0.00476
811.00,0.00464
812.00,0.00464
813.00,0.00464
814.00,0.00464
815.00,0.00464
816.00,0.00464
817.00,0.00464
818.00,0.00464
819.00,0.00464
820.00,0.00464
821.00,0.00464
822.00,0.00464
823.00,0.00464
824.00,0.00464
825.00,0.00464
826.00,0.00464
827.00,0.00464
828.00,0.00464
829.00,0.00464
830.00,0.00464
831.00,0.00464
832.00,0.00464
833.00,0.00464
834.00,0.00464
835.00,0.00464
836.00,0.00476
837.00,0.00464
838.00,0.00464
839.00,0.00464
840.00,0.00464
841.00,0.00476
842.00,0.00464
843.00,0.00464
844.00,0.00476
845.00,0.00476
846.00,0.00476
847.00,0.00476
848.00,0.00488
849.00,0.00476
850.00,0.00476
851.00,0.00513
852.00,0.00488
853.00,0.00476
854.00,0.00500
855.00,0.00488
856.00,0.00488
857.00,0.00500
858.00,0.00500
859.00,0.00500
860.00,0.00500
861.00,0.00500
862.00,0.00513
863.00,0.00525
864.00,0.00525
865.00,0.00525
866.00,0.00525
867.00,0.00525
868.00,0.00537
869.00,0.00537
870.00,0.00537
871.00,0.00537
872.00,0.00549
873.00,0.00549
874.00,0.00549
875.00,0.00562
876.00,0.00562
877.00,0.00562
878.00,0.00562
879.00,0.00562
880.00,0.00562
881.00,0.00562
882.00,0.00562
883.00,0.00562
884.00,0.00562
885.00,0.00562
886.00,0.00562
887.00,0.00562
888.00,0.00562
889.00,0.00562
890.00,0.00562
891.00,0.00562
892.00,0.00562
893.00,0.00574
894.00,0.00574
895.00,0.00574
896.00,0.00574
897.00,0.00574
898.00,0.00574
899.00,0.00574
900.00,0.00574
